# This files contains the table for HCN cooling
# It follows the approach by Neufeld+Kaufman 1993 (bit.ly/1vnjcXV, see eqn.5).
# The data are kindly provided by K.Omukai (Mar.2019)
# See also Omukai+2010 (bit.ly/1HIaGcn)
# The first three columns are the positions in the arrays
# the 4th is log10(Tgas/K), 5th is log10((nH2+nH)/cm-3),
# the 6th is the HCN column density, i.e. log10(NHCN/cm-2),
# while the last is the cooling log10(cool), with cool in erg/s/cm3

    5    3    1    0.1602e+01    0.3000e+01    0.9000e+01   -0.2442e+02
    6    3    1    0.1699e+01    0.3000e+01    0.9000e+01   -0.2432e+02
    7    3    1    0.1778e+01    0.3000e+01    0.9000e+01   -0.2423e+02
    8    3    1    0.1845e+01    0.3000e+01    0.9000e+01   -0.2415e+02
    9    3    1    0.1903e+01    0.3000e+01    0.9000e+01   -0.2408e+02
   10    3    1    0.1954e+01    0.3000e+01    0.9000e+01   -0.2402e+02
   11    3    1    0.2000e+01    0.3000e+01    0.9000e+01   -0.2396e+02
   12    3    1    0.2079e+01    0.3000e+01    0.9000e+01   -0.2386e+02
   13    3    1    0.2146e+01    0.3000e+01    0.9000e+01   -0.2378e+02
   14    3    1    0.2204e+01    0.3000e+01    0.9000e+01   -0.2370e+02
   15    3    1    0.2255e+01    0.3000e+01    0.9000e+01   -0.2363e+02
   16    3    1    0.2301e+01    0.3000e+01    0.9000e+01   -0.2357e+02
   17    3    1    0.2342e+01    0.3000e+01    0.9000e+01   -0.2352e+02
   18    3    1    0.2380e+01    0.3000e+01    0.9000e+01   -0.2347e+02
   19    3    1    0.2415e+01    0.3000e+01    0.9000e+01   -0.2342e+02
   20    3    1    0.2447e+01    0.3000e+01    0.9000e+01   -0.2338e+02
   21    3    1    0.2477e+01    0.3000e+01    0.9000e+01   -0.2334e+02
   22    3    1    0.2544e+01    0.3000e+01    0.9000e+01   -0.2325e+02
   23    3    1    0.2602e+01    0.3000e+01    0.9000e+01   -0.2318e+02
   24    3    1    0.2653e+01    0.3000e+01    0.9000e+01   -0.2311e+02
   25    3    1    0.2699e+01    0.3000e+01    0.9000e+01   -0.2305e+02
   26    3    1    0.2778e+01    0.3000e+01    0.9000e+01   -0.2295e+02
